Date,Open,High,Low,Close,Adj Close,Volume
2023-06-20,89.83000183105469,90.19999694824219,87.31999969482422,87.93000030517578,87.93000030517578,23382900
2023-06-21,87.37999725341797,89.16000366210938,86.62000274658203,86.7699966430664,86.7699966430664,15159900
2023-06-22,86.77999877929688,87.31500244140625,85.31999969482422,86.88999938964844,86.88999938964844,10272700
2023-06-23,85.80999755859375,85.93800354003906,84.37000274658203,84.91999816894531,84.91999816894531,14830800
2023-06-26,85.31999969482422,86.70999908447266,85.20999908447266,85.47000122070312,85.47000122070312,10808700
2023-06-27,86.81999969482422,87.61499786376953,86.71499633789062,87.12999725341797,87.12999725341797,13994500
2023-06-28,85.75,85.75,84.37999725341797,84.58999633789062,84.58999633789062,14113800
2023-06-29,83.38999938964844,83.98999786376953,83.0,83.55000305175781,83.55000305175781,13362500
2023-06-30,83.2300033569336,84.2300033569336,83.01000213623047,83.3499984741211,83.3499984741211,12154300
2023-07-03,84.87000274658203,85.63500213623047,84.0,84.06999969482422,84.06999969482422,11514400
2023-07-05,83.9800033569336,84.69000244140625,82.81999969482422,84.30000305175781,84.30000305175781,11203900
2023-07-06,83.12000274658203,83.94999694824219,82.63999938964844,83.83999633789062,83.83999633789062,12930300
2023-07-07,86.76000213623047,91.56999969482422,86.62999725341797,90.55000305175781,90.55000305175781,46815900
2023-07-10,90.05000305175781,92.04000091552734,89.5999984741211,90.55999755859375,90.55999755859375,25401800
2023-07-11,91.0199966430664,92.31999969482422,89.01000213623047,91.79000091552734,91.79000091552734,20768800
2023-07-12,94.11000061035156,95.02999877929688,92.55000305175781,94.0,94.0,24161400
2023-07-13,95.02999877929688,97.00499725341797,94.5999984741211,96.61000061035156,96.61000061035156,24021400
2023-07-14,95.22000122070312,96.08999633789062,94.23999786376953,94.55999755859375,94.55999755859375,18870000
2023-07-17,92.25,93.55000305175781,91.04000091552734,93.41000366210938,93.41000366210938,17317300
2023-07-18,91.54000091552734,92.20999908447266,90.1500015258789,91.19999694824219,91.19999694824219,20249700
2023-07-19,93.56999969482422,94.70999908447266,92.08999633789062,92.08999633789062,92.08999633789062,17228100
2023-07-20,91.69000244140625,93.12000274658203,91.3499984741211,91.9000015258789,91.9000015258789,14753000
2023-07-21,92.88999938964844,93.2300033569336,91.54000091552734,92.16999816894531,92.16999816894531,13882900
2023-07-24,92.06999969482422,97.46900177001953,91.30000305175781,96.3499984741211,96.3499984741211,33376100
2023-07-25,98.16999816894531,98.48999786376953,94.61000061035156,94.9800033569336,94.9800033569336,25827300
2023-07-26,94.94999694824219,97.54499816894531,94.83999633789062,97.13999938964844,97.13999938964844,15833400
2023-07-27,97.75,97.98999786376953,95.16100311279297,95.44000244140625,95.44000244140625,18685500
2023-07-28,98.06999969482422,101.22000122070312,97.95999908447266,100.55000305175781,100.55000305175781,31855900
2023-07-31,99.79000091552734,102.13999938964844,99.73999786376953,101.62969970703125,101.62969970703125,12448790
